pipeline_event_id,candidate_id,req_id,source_channel,stage_reached,stage_entry_timestamp,recruiter_id
71367b1e,CAND_100735,REQ_2046,LinkedIn,Offer Issued,2025-06-11 00:00:00,REC_101
8c2e9a21,CAND_100735,REQ_2046,LinkedIn,Hired,2025-06-13 00:00:00,REC_101
a2e60d5e,CAND_100736,REQ_2015,Employee Referral,Applied,2025-01-23 00:00:00,REC_102
6cee93d3,CAND_100736,REQ_2015,Employee Referral,Phone Screen,2025-02-07 00:00:00,REC_102
3851d37f,CAND_100736,REQ_2015,Employee Referral,Technical Interview,2025-02-15 00:00:00,REC_102
5e07f63c,CAND_100737,REQ_2039,LinkedIn,Applied,2025-05-05 00:00:00,REC_103
731bd24f,CAND_100738,REQ_2004,LinkedIn,Applied,2025-05-02 00:00:00,REC_100
79b4baa4,CAND_100739,REQ_2036,Employee Referral,Applied,2025-03-06 00:00:00,REC_103
09afd71b,CAND_100740,REQ_2048,Tesla Careers Site,Applied,2025-02-02 00:00:00,REC_102
9043b14d,CAND_100740,REQ_2048,Tesla Careers Site,Phone Screen,2025-02-17 00:00:00,REC_102
421de1d3,CAND_100741,REQ_2016,LinkedIn,Applied,2025-06-07 00:00:00,REC_104
230a53a8,CAND_100741,REQ_2016,LinkedIn,Phone Screen,2025-06-20 00:00:00,REC_104
069f63bd,CAND_100742,REQ_2003,LinkedIn,Applied,2025-06-22 00:00:00,REC_101
17989d26,CAND_100743,REQ_2041,X (Twitter) Sourcing,Applied,2025-02-28 00:00:00,REC_104
d89d295d,CAND_100743,REQ_2041,X (Twitter) Sourcing,Phone Screen,2025-03-15 00:00:00,REC_104
0094e086,CAND_100744,REQ_2022,LinkedIn,Applied,2025-06-06 00:00:00,REC_102
dfc331a1,CAND_100745,REQ_2036,LinkedIn,Applied,2025-03-14 00:00:00,REC_101
cf81636c,CAND_100746,REQ_2007,LinkedIn,Applied,2025-04-18 00:00:00,REC_101
1dd9f71b,CAND_100746,REQ_2007,LinkedIn,Phone Screen,2025-05-03 00:00:00,REC_101
fb08a636,CAND_100747,REQ_2021,Employee Referral,Applied,2025-06-24 00:00:00,REC_104
e9192fac,CAND_100747,REQ_2021,Employee Referral,Phone Screen,2025-06-28 00:00:00,REC_104
d99ae3b1,CAND_100748,REQ_2009,X (Twitter) Sourcing,Applied,2025-04-17 00:00:00,REC_103
323b8457,CAND_100748,REQ_2009,X (Twitter) Sourcing,Phone Screen,2025-04-27 00:00:00,REC_103
80e2c942,CAND_100748,REQ_2009,X (Twitter) Sourcing,Technical Interview,2025-05-11 00:00:00,REC_103
4f140647,CAND_100749,REQ_2003,X (Twitter) Sourcing,Applied,2025-06-10 00:00:00,REC_101
eaebe71b,CAND_100750,REQ_2008,Tesla Careers Site,Applied,2025-04-12 00:00:00,REC_102
4783775c,CAND_100751,REQ_2004,LinkedIn,Applied,2025-05-01 00:00:00,REC_103
3087aaf3,CAND_100752,REQ_2019,LinkedIn,Applied,2025-04-22 00:00:00,REC_100
7b39ce21,CAND_100752,REQ_2019,LinkedIn,Phone Screen,2025-04-25 00:00:00,REC_100
1b5d9952,CAND_100753,REQ_2012,X (Twitter) Sourcing,Applied,2025-07-10 00:00:00,REC_101
319c1656,CAND_100754,REQ_2024,X (Twitter) Sourcing,Applied,2025-05-11 00:00:00,REC_104
e0160a99,CAND_100754,REQ_2024,X (Twitter) Sourcing,Phone Screen,2025-05-22 00:00:00,REC_104
d4a65aad,CAND_100754,REQ_2024,X (Twitter) Sourcing,Technical Interview,2025-05-25 00:00:00,REC_104
bdb4f86e,CAND_100755,REQ_2039,LinkedIn,Applied,2025-05-04 00:00:00,REC_104
88cc9ecf,CAND_100755,REQ_2039,LinkedIn,Phone Screen,2025-05-14 00:00:00,REC_104
37e04f10,CAND_100755,REQ_2039,LinkedIn,Technical Interview,2025-05-16 00:00:00,REC_104
bbf0fcaa,CAND_100755,REQ_2039,LinkedIn,Offer Issued,2025-05-29 00:00:00,REC_104
0a4ab082,CAND_100755,REQ_2039,LinkedIn,Hired,2025-06-01 00:00:00,REC_104
2129e6fc,CAND_100756,REQ_2041,X (Twitter) Sourcing,Applied,2025-03-04 00:00:00,REC_104
bbad04f6,CAND_100757,REQ_2003,LinkedIn,Applied,2025-06-20 00:00:00,REC_102
e7a32940,CAND_100758,REQ_2005,LinkedIn,Applied,2025-07-06 00:00:00,REC_100
44eef64c,CAND_100758,REQ_2005,LinkedIn,Phone Screen,2025-07-09 00:00:00,REC_100
b8070941,CAND_100758,REQ_2005,LinkedIn,Technical Interview,2025-07-16 00:00:00,REC_100
be5bbe4f,CAND_100759,REQ_2015,Employee Referral,Applied,2025-01-19 00:00:00,REC_103
9ed4208b,CAND_100759,REQ_2015,Employee Referral,Phone Screen,2025-01-29 00:00:00,REC_103
812d050e,CAND_100760,REQ_2007,Employee Referral,Applied,2025-04-09 00:00:00,REC_103
7eb780b9,CAND_100760,REQ_2007,Employee Referral,Phone Screen,2025-04-21 00:00:00,REC_103
07d3220d,CAND_100760,REQ_2007,Employee Referral,Technical Interview,2025-04-30 00:00:00,REC_103
7afd3753,CAND_100760,REQ_2007,Employee Referral,Offer Issued,2025-05-12 00:00:00,REC_103
721a57fd,CAND_100761,REQ_2017,LinkedIn,Applied,2025-02-19 00:00:00,REC_103
bf68b8b1,CAND_100762,REQ_2021,X (Twitter) Sourcing,Applied,2025-06-16 00:00:00,REC_101
a494403f,CAND_100763,REQ_2028,LinkedIn,Applied,2025-02-22 00:00:00,REC_103
deb36901,CAND_100763,REQ_2028,LinkedIn,Phone Screen,2025-03-06 00:00:00,REC_103
fbeb3ca3,CAND_100764,REQ_2045,X (Twitter) Sourcing,Applied,2025-01-27 00:00:00,REC_102
043efd92,CAND_100764,REQ_2045,X (Twitter) Sourcing,Phone Screen,2025-02-10 00:00:00,REC_102
0fe33b80,CAND_100764,REQ_2045,X (Twitter) Sourcing,Technical Interview,2025-02-19 00:00:00,REC_102
07bec5f8,CAND_100764,REQ_2045,X (Twitter) Sourcing,Offer Issued,2025-02-22 00:00:00,REC_102
14318cfa,CAND_100764,REQ_2045,X (Twitter) Sourcing,Hired,2025-02-25 00:00:00,REC_102
778e5f04,CAND_100765,REQ_2038,LinkedIn,Applied,2025-01-29 00:00:00,REC_103
309d37aa,CAND_100766,REQ_2020,Employee Referral,Applied,2025-02-07 00:00:00,REC_100
60654565,CAND_100767,REQ_2038,Tesla Careers Site,Applied,2025-02-08 00:00:00,REC_104
f276b907,CAND_100768,REQ_2006,LinkedIn,Applied,2025-04-06 00:00:00,REC_102
54cfd121,CAND_100768,REQ_2006,LinkedIn,Phone Screen,2025-04-09 00:00:00,REC_102
44c87130,CAND_100768,REQ_2006,LinkedIn,Technical Interview,2025-04-17 00:00:00,REC_102
047f42e8,CAND_100768,REQ_2006,LinkedIn,Offer Issued,2025-04-26 00:00:00,REC_102
9fc1ce49,CAND_100768,REQ_2006,LinkedIn,Hired,2025-05-03 00:00:00,REC_102
b1c65702,CAND_100769,REQ_2049,University Recruiting,Applied,2025-03-04 00:00:00,REC_103
375e79ee,CAND_100769,REQ_2049,University Recruiting,Phone Screen,2025-03-08 00:00:00,REC_103
ba27e91d,CAND_100770,REQ_2045,Employee Referral,Applied,2025-01-28 00:00:00,REC_101
ca759d46,CAND_100770,REQ_2045,Employee Referral,Phone Screen,2025-02-09 00:00:00,REC_101
4c71e54a,CAND_100771,REQ_2039,Employee Referral,Applied,2025-05-06 00:00:00,REC_103
bf640e7f,CAND_100772,REQ_2027,X (Twitter) Sourcing,Applied,2025-05-23 00:00:00,REC_104
b0d3a073,CAND_100773,REQ_2012,LinkedIn,Applied,2025-06-30 00:00:00,REC_102
7b5ee828,CAND_100773,REQ_2012,LinkedIn,Phone Screen,2025-07-03 00:00:00,REC_102
07a112e5,CAND_100773,REQ_2012,LinkedIn,Technical Interview,2025-07-11 00:00:00,REC_102
fb4d3f93,CAND_100774,REQ_2007,LinkedIn,Applied,2025-04-14 00:00:00,REC_102
1bf67eee,CAND_100775,REQ_2021,LinkedIn,Applied,2025-06-14 00:00:00,REC_100
31cf6bf3,CAND_100776,REQ_2020,Tesla Careers Site,Applied,2025-02-05 00:00:00,REC_103
e6b543e8,CAND_100777,REQ_2014,X (Twitter) Sourcing,Applied,2025-06-27 00:00:00,REC_103
dbc3dc8f,CAND_100777,REQ_2014,X (Twitter) Sourcing,Phone Screen,2025-07-02 00:00:00,REC_103
9c1c3f50,CAND_100777,REQ_2014,X (Twitter) Sourcing,Technical Interview,2025-07-09 00:00:00,REC_103
101e7218,CAND_100778,REQ_2009,Employee Referral,Applied,2025-04-24 00:00:00,REC_102
2e9de97b,CAND_100779,REQ_2021,LinkedIn,Applied,2025-06-12 00:00:00,REC_104
9db46439,CAND_100779,REQ_2021,LinkedIn,Phone Screen,2025-06-23 00:00:00,REC_104
e7c3f3b9,CAND_100779,REQ_2021,LinkedIn,Technical Interview,2025-07-06 00:00:00,REC_104
6fd167c1,CAND_100779,REQ_2021,LinkedIn,Offer Issued,2025-07-09 00:00:00,REC_104
cce65119,CAND_100779,REQ_2021,LinkedIn,Hired,2025-07-22 00:00:00,REC_104
98e3a4aa,CAND_100780,REQ_2016,University Recruiting,Applied,2025-06-10 00:00:00,REC_100
cb1981df,CAND_100780,REQ_2016,University Recruiting,Phone Screen,2025-06-17 00:00:00,REC_100
86a8f0df,CAND_100780,REQ_2016,University Recruiting,Technical Interview,2025-07-01 00:00:00,REC_100
1cae977a,CAND_100781,REQ_2043,LinkedIn,Applied,2025-06-05 00:00:00,REC_102
8e56057c,CAND_100782,REQ_2025,Tesla Careers Site,Applied,2025-05-14 00:00:00,REC_103
49b470c1,CAND_100782,REQ_2025,Tesla Careers Site,Phone Screen,2025-05-25 00:00:00,REC_103
e023acef,CAND_100783,REQ_2037,Employee Referral,Applied,2025-02-24 00:00:00,REC_103
db0023a0,CAND_100783,REQ_2037,Employee Referral,Phone Screen,2025-03-09 00:00:00,REC_103
ca2959b0,CAND_100783,REQ_2037,Employee Referral,Technical Interview,2025-03-21 00:00:00,REC_103
c291ef08,CAND_100783,REQ_2037,Employee Referral,Offer Issued,2025-03-23 00:00:00,REC_103
b549c6e1,CAND_100784,REQ_2007,Employee Referral,Applied,2025-04-19 00:00:00,REC_102
7727ccf5,CAND_100784,REQ_2007,Employee Referral,Phone Screen,2025-05-04 00:00:00,REC_102
4263a7ca,CAND_100784,REQ_2007,Employee Referral,Technical Interview,2025-05-07 00:00:00,REC_102
dfacfe51,CAND_100785,REQ_2048,Tesla Careers Site,Applied,2025-01-26 00:00:00,REC_103
c336472d,CAND_100786,REQ_2006,LinkedIn,Applied,2025-04-10 00:00:00,REC_101
b2561dcc,CAND_100786,REQ_2006,LinkedIn,Phone Screen,2025-04-18 00:00:00,REC_101
5050f02b,CAND_100787,REQ_2021,Tesla Careers Site,Applied,2025-06-15 00:00:00,REC_100
301c8d4b,CAND_100788,REQ_2029,Tesla Careers Site,Applied,2025-06-03 00:00:00,REC_100
a1e8cfb5,CAND_100789,REQ_2007,Tesla Careers Site,Applied,2025-04-13 00:00:00,REC_100
ff94ad07,CAND_100789,REQ_2007,Tesla Careers Site,Phone Screen,2025-04-28 00:00:00,REC_100
2227f240,CAND_100790,REQ_2049,Tesla Careers Site,Applied,2025-03-06 00:00:00,REC_101
b6010cc4,CAND_100790,REQ_2049,Tesla Careers Site,Phone Screen,2025-03-17 00:00:00,REC_101
95abd19c,CAND_100790,REQ_2049,Tesla Careers Site,Technical Interview,2025-03-31 00:00:00,REC_101
17a98fc0,CAND_100790,REQ_2049,Tesla Careers Site,Offer Issued,2025-04-10 00:00:00,REC_101
8ecc3781,CAND_100791,REQ_2048,LinkedIn,Applied,2025-01-29 00:00:00,REC_100
9d9ec5cb,CAND_100792,REQ_2026,University Recruiting,Applied,2025-06-24 00:00:00,REC_101
d964f863,CAND_100793,REQ_2014,Employee Referral,Applied,2025-06-27 00:00:00,REC_104
35e96001,CAND_100794,REQ_2048,LinkedIn,Applied,2025-01-27 00:00:00,REC_102
67bb70a3,CAND_100794,REQ_2048,LinkedIn,Phone Screen,2025-01-29 00:00:00,REC_102
70c074d2,CAND_100795,REQ_2013,,Applied,2025-05-23 00:00:00,REC_104
c47ddb4a,CAND_100795,REQ_2013,,Phone Screen,2025-05-29 00:00:00,REC_104
e4ff1c31,CAND_100796,REQ_2036,Tesla Careers Site,Applied,2025-03-13 00:00:00,REC_102
4d89b1fd,CAND_100796,REQ_2036,Tesla Careers Site,Phone Screen,2025-03-21 00:00:00,REC_102
fb5843d1,CAND_100797,REQ_2004,LinkedIn,Applied,2025-04-28 00:00:00,REC_103
25d4d8d0,CAND_100798,REQ_2001,LinkedIn,Applied,2025-02-15 00:00:00,REC_101
90a60595,CAND_100798,REQ_2001,LinkedIn,Phone Screen,2025-03-02 00:00:00,REC_101
d03e0bdc,CAND_100798,REQ_2001,LinkedIn,Technical Interview,2025-03-16 00:00:00,REC_101
6654334f,CAND_100799,REQ_2012,X (Twitter) Sourcing,Applied,2025-07-12 00:00:00,REC_103
756619a9,CAND_100799,REQ_2012,X (Twitter) Sourcing,Phone Screen,2025-07-15 00:00:00,REC_103
f5f0b257,CAND_100799,REQ_2012,X (Twitter) Sourcing,Technical Interview,2025-07-30 00:00:00,REC_103
801be472,CAND_100800,REQ_2028,LinkedIn,Applied,2025-02-15 00:00:00,REC_102
018b6531,CAND_100800,REQ_2028,LinkedIn,Phone Screen,2025-02-24 00:00:00,REC_102
af7146a1,CAND_100800,REQ_2028,LinkedIn,Technical Interview,2025-03-09 00:00:00,REC_102
1907d0f1,CAND_100801,REQ_2016,LinkedIn,Applied,2025-06-11 00:00:00,REC_100
e5f5e657,CAND_100801,REQ_2016,LinkedIn,Phone Screen,2025-06-16 00:00:00,REC_100
afa3287f,CAND_100801,REQ_2016,LinkedIn,Technical Interview,2025-06-28 00:00:00,REC_100
5b99cc72,CAND_100802,REQ_2026,LinkedIn,Applied,2025-07-04 00:00:00,REC_104
76e23a67,CAND_100802,REQ_2026,LinkedIn,Phone Screen,2025-07-18 00:00:00,REC_104
c522cae7,CAND_100802,REQ_2026,LinkedIn,Technical Interview,2025-07-22 00:00:00,REC_104
79eca9b8,CAND_100803,REQ_2026,University Recruiting,Applied,2025-06-25 00:00:00,REC_103
f348f65f,CAND_100803,REQ_2026,University Recruiting,Phone Screen,2025-07-07 00:00:00,REC_103
829310c2,CAND_100803,REQ_2026,University Recruiting,Technical Interview,2025-07-18 00:00:00,REC_103
330ff721,CAND_100803,REQ_2026,University Recruiting,Offer Issued,2025-08-02 00:00:00,REC_103
072dc3a9,CAND_100804,REQ_2047,LinkedIn,Applied,2025-04-04 00:00:00,REC_102
43a3b81c,CAND_100805,REQ_2040,,Applied,2025-01-28 00:00:00,REC_101
755893dd,CAND_100805,REQ_2040,,Phone Screen,2025-02-06 00:00:00,REC_101
f4916c54,CAND_100806,REQ_2049,LinkedIn,Applied,2025-02-27 00:00:00,REC_101
e00a5ddf,CAND_100807,REQ_2005,LinkedIn,Applied,2025-07-20 00:00:00,REC_104
dd766c5a,CAND_100807,REQ_2005,LinkedIn,Phone Screen,2025-08-01 00:00:00,REC_104
d5744046,CAND_100807,REQ_2005,LinkedIn,Technical Interview,2025-08-10 00:00:00,REC_104
f317b612,CAND_100808,REQ_2040,LinkedIn,Applied,2025-01-25 00:00:00,REC_101
1f969951,CAND_100809,REQ_2007,Employee Referral,Applied,2025-04-08 00:00:00,REC_101
09a646d3,CAND_100809,REQ_2007,Employee Referral,Phone Screen,2025-04-16 00:00:00,REC_101
848d8532,CAND_100809,REQ_2007,Employee Referral,Technical Interview,2025-04-30 00:00:00,REC_101
9c4fb812,CAND_100810,REQ_2031,LinkedIn,Applied,2025-03-29 00:00:00,REC_102
c7e0b4de,CAND_100810,REQ_2031,LinkedIn,Phone Screen,2025-04-10 00:00:00,REC_102
10c4d0a8,CAND_100810,REQ_2031,LinkedIn,Technical Interview,2025-04-19 00:00:00,REC_102
454a1d61,CAND_100810,REQ_2031,LinkedIn,Offer Issued,2025-04-22 00:00:00,REC_102
7dfa87ea,CAND_100811,REQ_2019,LinkedIn,Applied,2025-04-23 00:00:00,REC_101
52db0586,CAND_100811,REQ_2019,LinkedIn,Phone Screen,2025-05-01 00:00:00,REC_101
087ab517,CAND_100812,REQ_2034,Tesla Careers Site,Applied,2025-03-08 00:00:00,REC_102
4460a763,CAND_100813,REQ_2039,X (Twitter) Sourcing,Applied,2025-04-23 00:00:00,REC_104
c1425712,CAND_100814,REQ_2003,X (Twitter) Sourcing,Applied,2025-06-15 00:00:00,REC_102
94216c70,CAND_100814,REQ_2003,X (Twitter) Sourcing,Phone Screen,2025-06-24 00:00:00,REC_102
11a38f21,CAND_100815,REQ_2015,X (Twitter) Sourcing,Applied,2025-01-25 00:00:00,REC_103
70805a72,CAND_100816,REQ_2004,LinkedIn,Applied,2025-04-29 00:00:00,REC_101
cd18c45f,CAND_100816,REQ_2004,LinkedIn,Phone Screen,2025-05-05 00:00:00,REC_101
bf41206c,CAND_100816,REQ_2004,LinkedIn,Technical Interview,2025-05-16 00:00:00,REC_101
b250cb2b,CAND_100817,REQ_2000,University Recruiting,Applied,2025-06-30 00:00:00,REC_102
61f7fb36,CAND_100818,REQ_2024,X (Twitter) Sourcing,Applied,2025-05-05 00:00:00,REC_104
e293b164,CAND_100819,REQ_2045,LinkedIn,Applied,2025-02-01 00:00:00,REC_103
5587e2ee,CAND_100820,REQ_2005,LinkedIn,Applied,2025-07-21 00:00:00,REC_102
69eaee90,CAND_100820,REQ_2005,LinkedIn,Phone Screen,2025-07-25 00:00:00,REC_102
1ee85c73,CAND_100821,REQ_2014,LinkedIn,Applied,2025-06-27 00:00:00,REC_100
28265965,CAND_100821,REQ_2014,LinkedIn,Phone Screen,2025-07-09 00:00:00,REC_100
0b2a19b4,CAND_100821,REQ_2014,LinkedIn,Technical Interview,2025-07-20 00:00:00,REC_100
f0ee9566,CAND_100822,REQ_2005,LinkedIn,Applied,2025-07-14 00:00:00,REC_100
bd9a699e,CAND_100822,REQ_2005,LinkedIn,Phone Screen,2025-07-26 00:00:00,REC_100
a56febe5,CAND_100822,REQ_2005,LinkedIn,Technical Interview,2025-07-29 00:00:00,REC_100
9d08b09e,CAND_100822,REQ_2005,LinkedIn,Offer Issued,2025-08-05 00:00:00,REC_100
bf914abe,CAND_100823,REQ_2000,LinkedIn,Applied,2025-06-18 00:00:00,REC_100
1502e02d,CAND_100823,REQ_2000,LinkedIn,Phone Screen,2025-06-27 00:00:00,REC_100
42322461,CAND_100823,REQ_2000,LinkedIn,Technical Interview,2025-07-12 00:00:00,REC_100
f68bdf75,CAND_100824,REQ_2010,Tesla Careers Site,Applied,2025-03-28 00:00:00,REC_103
49cdd111,CAND_100824,REQ_2010,Tesla Careers Site,Phone Screen,2025-04-09 00:00:00,REC_103
63458444,CAND_100825,REQ_2037,Tesla Careers Site,Applied,2025-02-27 00:00:00,REC_103
3bfe6db2,CAND_100826,REQ_2025,Tesla Careers Site,Applied,2025-05-26 00:00:00,REC_102
99b72007,CAND_100826,REQ_2025,Tesla Careers Site,Phone Screen,2025-06-01 00:00:00,REC_102
a7dc22af,CAND_100826,REQ_2025,Tesla Careers Site,Technical Interview,2025-06-05 00:00:00,REC_102
fc7a9557,CAND_100826,REQ_2025,Tesla Careers Site,Offer Issued,2025-06-10 00:00:00,REC_102
b836cf7b,CAND_100826,REQ_2025,Tesla Careers Site,Hired,2025-06-24 00:00:00,REC_102
7b65d454,CAND_100827,REQ_2018,,Applied,2025-06-08 00:00:00,REC_100
e0a782e4,CAND_100827,REQ_2018,,Phone Screen,2025-06-20 00:00:00,REC_100
1a5bad04,CAND_100827,REQ_2018,,Technical Interview,2025-06-24 00:00:00,REC_100
cddd9fe6,CAND_100828,REQ_2020,LinkedIn,Applied,2025-02-10 00:00:00,REC_103
d3c3ea94,CAND_100828,REQ_2020,LinkedIn,Phone Screen,2025-02-22 00:00:00,REC_103
7fdbe895,CAND_100828,REQ_2020,LinkedIn,Technical Interview,2025-02-25 00:00:00,REC_103
ac405cfd,CAND_100828,REQ_2020,LinkedIn,Offer Issued,2025-03-12 00:00:00,REC_103
93c8a835,CAND_100829,REQ_2007,LinkedIn,Applied,2025-04-10 00:00:00,REC_101
19f2d252,CAND_100830,REQ_2004,Tesla Careers Site,Applied,2025-05-04 00:00:00,REC_102
dc8bc73a,CAND_100831,REQ_2048,Tesla Careers Site,Applied,2025-01-27 00:00:00,REC_101
86c8b16d,CAND_100832,REQ_2037,X (Twitter) Sourcing,Applied,2025-02-14 00:00:00,REC_103
f019510c,CAND_100832,REQ_2037,X (Twitter) Sourcing,Phone Screen,2025-02-25 00:00:00,REC_103
1cf379d4,CAND_100832,REQ_2037,X (Twitter) Sourcing,Technical Interview,2025-02-27 00:00:00,REC_103
c6ca1526,CAND_100833,REQ_2009,Tesla Careers Site,Applied,2025-04-21 00:00:00,REC_100
1ad85e25,CAND_100834,REQ_2043,University Recruiting,Applied,2025-06-08 00:00:00,REC_102
babd8742,CAND_100835,REQ_2043,LinkedIn,Applied,2025-06-08 00:00:00,REC_101
ccfa6fc1,CAND_100835,REQ_2043,LinkedIn,Phone Screen,2025-06-21 00:00:00,REC_101
fb560bb8,CAND_100835,REQ_2043,LinkedIn,Technical Interview,2025-06-30 00:00:00,REC_101
5a0cea43,CAND_100835,REQ_2043,LinkedIn,Offer Issued,2025-07-14 00:00:00,REC_101
15768281,CAND_100836,REQ_2024,Tesla Careers Site,Applied,2025-05-06 00:00:00,REC_104
e889a28b,CAND_100837,REQ_2024,LinkedIn,Applied,2025-05-03 00:00:00,REC_100
ca68c01d,CAND_100838,REQ_2010,Tesla Careers Site,Applied,2025-04-08 00:00:00,REC_104
3c7416a8,CAND_100839,REQ_2024,Tesla Careers Site,Applied,2025-05-01 00:00:00,REC_102
ba03c059,CAND_100840,REQ_2037,University Recruiting,Applied,2025-02-21 00:00:00,REC_101
5ad10646,CAND_100841,REQ_2009,Employee Referral,Applied,2025-04-15 00:00:00,REC_100
edd91974,CAND_100842,REQ_2022,Tesla Careers Site,Applied,2025-06-04 00:00:00,REC_103
28166260,CAND_100842,REQ_2022,Tesla Careers Site,Phone Screen,2025-06-19 00:00:00,REC_103
476b5c53,CAND_100843,REQ_2004,University Recruiting,Applied,2025-05-08 00:00:00,REC_100
6ef43893,CAND_100843,REQ_2004,University Recruiting,Phone Screen,2025-05-19 00:00:00,REC_100
e0873adf,CAND_100843,REQ_2004,University Recruiting,Technical Interview,2025-05-30 00:00:00,REC_100
ac894f3f,CAND_100843,REQ_2004,University Recruiting,Offer Issued,2025-06-12 00:00:00,REC_100
b5c7dd3e,CAND_100843,REQ_2004,University Recruiting,Hired,2025-06-22 00:00:00,REC_100
5a9e417c,CAND_100844,REQ_2032,X (Twitter) Sourcing,Applied,2025-05-08 00:00:00,REC_100
f2ef602f,CAND_100844,REQ_2032,X (Twitter) Sourcing,Phone Screen,2025-05-23 00:00:00,REC_100
3b5d8326,CAND_100844,REQ_2032,X (Twitter) Sourcing,Technical Interview,2025-06-01 00:00:00,REC_100
9165eb8f,CAND_100845,REQ_2035,LinkedIn,Applied,2025-03-18 00:00:00,REC_100
b907e30d,CAND_100845,REQ_2035,LinkedIn,Phone Screen,2025-03-26 00:00:00,REC_100
0cd17b75,CAND_100846,REQ_2021,University Recruiting,Applied,2025-06-12 00:00:00,REC_100
46721b67,CAND_100847,REQ_2001,LinkedIn,Applied,2025-02-21 00:00:00,REC_101
7866d4f5,CAND_100848,REQ_2004,X (Twitter) Sourcing,Applied,2025-05-07 00:00:00,REC_103
7c3aae5d,CAND_100848,REQ_2004,X (Twitter) Sourcing,Phone Screen,2025-05-19 00:00:00,REC_103
8e0950a5,CAND_100848,REQ_2004,X (Twitter) Sourcing,Technical Interview,2025-06-01 00:00:00,REC_103
7923f4d2,CAND_100848,REQ_2004,X (Twitter) Sourcing,Offer Issued,2025-06-08 00:00:00,REC_103
aed1cb54,CAND_100848,REQ_2004,X (Twitter) Sourcing,Hired,2025-06-22 00:00:00,REC_103
d8b52ee7,CAND_100849,REQ_2044,Employee Referral,Applied,2025-02-19 00:00:00,REC_101
815ab168,CAND_100849,REQ_2044,Employee Referral,Phone Screen,2025-02-23 00:00:00,REC_101
d2beebb9,CAND_100850,REQ_2039,Tesla Careers Site,Applied,2025-04-26 00:00:00,REC_100
56b038c2,CAND_100851,REQ_2047,X (Twitter) Sourcing,Applied,2025-03-30 00:00:00,REC_102
3fdd7407,CAND_100852,REQ_2002,LinkedIn,Applied,2025-01-19 00:00:00,REC_100
4c27fa12,CAND_100853,REQ_2008,X (Twitter) Sourcing,Applied,2025-04-29 00:00:00,REC_102
345bec6b,CAND_100854,REQ_2011,University Recruiting,Applied,2025-05-19 00:00:00,REC_104
b4c21e34,CAND_100854,REQ_2011,University Recruiting,Phone Screen,2025-05-22 00:00:00,REC_104
558269e4,CAND_100854,REQ_2011,University Recruiting,Technical Interview,2025-05-25 00:00:00,REC_104
51e48d37,CAND_100855,REQ_2038,Tesla Careers Site,Applied,2025-02-15 00:00:00,REC_104
ce17f80e,CAND_100856,REQ_2021,LinkedIn,Applied,2025-06-16 00:00:00,REC_101
a73916e1,CAND_100856,REQ_2021,LinkedIn,Phone Screen,2025-06-29 00:00:00,REC_101
588dabe3,CAND_100856,REQ_2021,LinkedIn,Technical Interview,2025-07-14 00:00:00,REC_101
8f409acb,CAND_100857,REQ_2030,LinkedIn,Applied,2025-02-20 00:00:00,REC_102
b11b98f2,CAND_100858,REQ_2003,LinkedIn,Applied,2025-06-14 00:00:00,REC_103
637a305c,CAND_100859,REQ_2012,LinkedIn,Applied,2025-07-06 00:00:00,REC_101
b3343872,CAND_100859,REQ_2012,LinkedIn,Phone Screen,2025-07-14 00:00:00,REC_101
8c10536f,CAND_100859,REQ_2012,LinkedIn,Technical Interview,2025-07-22 00:00:00,REC_101
1dbfc62b,CAND_100860,REQ_2042,University Recruiting,Applied,2025-03-02 00:00:00,REC_104
98f46b0a,CAND_100861,REQ_2002,University Recruiting,Applied,2025-01-14 00:00:00,REC_100
ce712e2d,CAND_100862,REQ_2044,Tesla Careers Site,Applied,2025-03-05 00:00:00,REC_101
9b8cce30,CAND_100862,REQ_2044,Tesla Careers Site,Phone Screen,2025-03-18 00:00:00,REC_101
a2d94e48,CAND_100862,REQ_2044,Tesla Careers Site,Technical Interview,2025-03-28 00:00:00,REC_101
30fb7e02,CAND_100862,REQ_2044,Tesla Careers Site,Offer Issued,2025-04-12 00:00:00,REC_101
40c98f24,CAND_100862,REQ_2044,Tesla Careers Site,Hired,2025-04-18 00:00:00,REC_101
93f1dded,CAND_100863,REQ_2004,Tesla Careers Site,Applied,2025-05-05 00:00:00,REC_102
49066887,CAND_100863,REQ_2004,Tesla Careers Site,Phone Screen,2025-05-14 00:00:00,REC_102
369212f2,CAND_100864,REQ_2036,Tesla Careers Site,Applied,2025-03-24 00:00:00,REC_104
fa6d0d02,CAND_100864,REQ_2036,Tesla Careers Site,Phone Screen,2025-04-05 00:00:00,REC_104
48fa7c8c,CAND_100865,REQ_2001,Employee Referral,Applied,2025-02-27 00:00:00,REC_101
be49b772,CAND_100866,REQ_2042,University Recruiting,Applied,2025-02-25 00:00:00,REC_104
0139a453,CAND_100866,REQ_2042,University Recruiting,Phone Screen,2025-03-11 00:00:00,REC_104
55d8fec5,CAND_100867,REQ_2024,,Applied,2025-05-08 00:00:00,REC_100
2d243778,CAND_100868,REQ_2010,Tesla Careers Site,Applied,2025-03-25 00:00:00,REC_104
55555caa,CAND_100869,REQ_2011,LinkedIn,Applied,2025-05-12 00:00:00,REC_100
